id,status,kind,path
2605.05747,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2605.05747.txt
2605.12241,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.12241
2605.15086,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.15086
2605.15490,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.15490
2601.01038,done,tex,/home/hex/tayf/research/papers/tmp/src/2601.01038
2605.04953,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.04953
2605.06628,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.06628
2512.25048,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2512.25048.txt
2604.18807,done,tex,/home/hex/tayf/research/papers/tmp/src/2604.18807
2603.26763,done,tex,/home/hex/tayf/research/papers/tmp/src/2603.26763
2602.21656,done,tex,/home/hex/tayf/research/papers/tmp/src/2602.21656
2605.15558,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.15558
2605.19873,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.19873
2512.17546,done,tex,/home/hex/tayf/research/papers/tmp/src/2512.17546
2605.20672,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.20672
2604.18342,done,tex,/home/hex/tayf/research/papers/tmp/src/2604.18342
2605.17200,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.17200
2509.24457,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2509.24457.txt
2605.17002,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2605.17002.txt
2604.20248,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2604.20248.txt
2605.19360,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2605.19360.txt
2410.24144,error,,
2604.26223,done,tex,/home/hex/tayf/research/papers/tmp/src/2604.26223
2602.04330,done,tex,/home/hex/tayf/research/papers/tmp/src/2602.04330
2605.18006,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.18006
2512.19412,done,tex,/home/hex/tayf/research/papers/tmp/src/2512.19412
2605.14468,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2605.14468.txt
2606.00111,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.00111
2605.28992,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.28992
2606.11280,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.11280
2606.03940,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.03940
2606.01032,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2606.01032.txt
2411.06738,error,,
2605.16817,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.16817
2606.07821,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.07821
2605.26880,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2605.26880.txt
2606.13080,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2606.13080.txt
2605.18054,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.18054
2509.06506,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2509.06506.txt
2605.25331,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.25331
2606.16261,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2606.16261.txt
2604.01122,done,tex,/home/hex/tayf/research/papers/tmp/src/2604.01122
2606.13454,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.13454
2606.20671,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.20671
2606.20847,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.20847
2606.18623,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.18623
2605.23295,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2605.23295.txt
2606.20951,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2606.20951.txt
2606.26368,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.26368
2605.02088,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2605.02088.txt
2606.29578,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.29578
2606.13557,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.13557
2606.31303,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.31303
2607.03246,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.03246
2606.29179,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.29179
2607.04839,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.04839
2606.26159,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2606.26159.txt
2606.21655,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.21655
2607.10874,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.10874
2605.16738,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.16738
2607.11441,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.11441
2412.04912,error,,
2607.10478,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.10478
2607.03576,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.03576
2607.05419,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.05419
2603.02446,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2603.02446.txt
2607.13471,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.13471
2605.30498,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.30498
2605.04297,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2605.04297.txt
2606.28027,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.28027
2607.25971,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.25971
2607.23366,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.23366
2607.15852,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2607.15852.txt
2607.19082,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.19082
2607.23763,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.23763
2606.28202,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.28202
2607.22357,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.22357
2412.11379,error,,
2607.25997,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.25997
2608.01653,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.01653
2607.15298,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.15298
2506.08253,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2506.08253.txt
2605.23724,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.23724
2607.26426,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.26426
2608.07799,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.07799
2605.20513,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2605.20513.txt
2506.00271,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2506.00271.txt
2608.10020,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.10020
2608.07279,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.07279
2608.12105,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.12105
2608.13253,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.13253
2605.04509,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.04509
2511.17192,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2511.17192.txt
2601.19901,done,tex,/home/hex/tayf/research/papers/tmp/src/2601.19901
2608.11271,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.11271
2607.19652,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2607.19652.txt
2607.22783,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.22783
2606.28163,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.28163
2601.11405,done,tex,/home/hex/tayf/research/papers/tmp/src/2601.11405
2608.11273,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.11273
2607.28144,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.28144
2601.20376,done,tex,/home/hex/tayf/research/papers/tmp/src/2601.20376
2606.15382,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.15382
2606.18492,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.18492
2608.00483,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.00483
2512.09401,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2512.09401.txt
2602.00186,done,tex,/home/hex/tayf/research/papers/tmp/src/2602.00186
2607.19731,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.19731
2607.28049,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.28049
2603.03812,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2603.03812.txt
2608.11845,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.11845
2604.07619,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2604.07619.txt
2606.13957,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.13957
2608.11861,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.11861
2512.05395,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2512.05395.txt
2608.04090,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.04090
2603.27193,done,tex,/home/hex/tayf/research/papers/tmp/src/2603.27193
2603.21616,done,tex,/home/hex/tayf/research/papers/tmp/src/2603.21616
2607.23285,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.23285
2608.09618,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2608.09618.txt
2608.01457,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.01457
2606.04595,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.04595
2606.14173,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.14173
2601.09022,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2601.09022.txt
2604.25330,done,tex,/home/hex/tayf/research/papers/tmp/src/2604.25330
2605.11918,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.11918
2605.13243,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.13243
2607.12656,done,tex,/home/hex/tayf/research/papers/tmp/src/2607.12656
2508.17480,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2508.17480.txt
2605.00448,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.00448
2608.09458,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2608.09458.txt
2608.10002,done,tex,/home/hex/tayf/research/papers/tmp/src/2608.10002
2509.19642,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2509.19642.txt
2606.13110,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.13110
2605.29063,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.29063
2503.19604,error,,
2606.10550,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.10550
2605.13541,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.13541
2601.20066,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2601.20066.txt
2601.08906,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2601.08906.txt
2604.11181,done,tex,/home/hex/tayf/research/papers/tmp/src/2604.11181
2603.20574,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2603.20574.txt
2508.08928,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2508.08928.txt
2601.14766,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2601.14766.txt
2509.01258,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2509.01258.txt
2505.06582,error,,
2605.16376,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.16376
2605.24250,done,tex,/home/hex/tayf/research/papers/tmp/src/2605.24250
2604.16237,done,tex,/home/hex/tayf/research/papers/tmp/src/2604.16237
2506.08064,error,,
2510.03812,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2510.03812.txt
2603.22776,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2603.22776.txt
2606.22648,done,tex,/home/hex/tayf/research/papers/tmp/src/2606.22648
2509.09235,error,,
2201.02698,done,tex,/home/hex/tayf/research/papers/tmp/src/2201.02698
2201.04168,done,tex,/home/hex/tayf/research/papers/tmp/src/2201.04168
2201.09658,error,,
2201.08266,error,,
2203.17261,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.17261
2203.03334,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.03334
2201.04123,done,tex,/home/hex/tayf/research/papers/tmp/src/2201.04123
2203.14478,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.14478
2204.00840,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2204.00840.txt
2204.04142,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2204.04142.txt
2202.07817,done,tex,/home/hex/tayf/research/papers/tmp/src/2202.07817
2204.10477,error,,
2204.08755,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.08755
2203.16985,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.16985
2203.07931,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.07931
2202.04879,done,tex,/home/hex/tayf/research/papers/tmp/src/2202.04879
2204.07969,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.07969
2204.02445,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.02445
2204.00656,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.00656
2204.11798,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.11798
2203.01247,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.01247
2202.00181,done,tex,/home/hex/tayf/research/papers/tmp/src/2202.00181
2205.04160,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2205.04160.txt
2204.14109,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.14109
2204.11184,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.11184
2202.13162,done,tex,/home/hex/tayf/research/papers/tmp/src/2202.13162
2201.02107,done,tex,/home/hex/tayf/research/papers/tmp/src/2201.02107
2205.06779,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.06779
2205.06254,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.06254
2201.07495,done,tex,/home/hex/tayf/research/papers/tmp/src/2201.07495
2201.00791,done,tex,/home/hex/tayf/research/papers/tmp/src/2201.00791
2204.10549,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.10549
2205.04978,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.04978
2203.10157,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.10157
2203.05789,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.05789
2205.15557,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.15557
2201.01953,done,tex,/home/hex/tayf/research/papers/tmp/src/2201.01953
2204.02033,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.02033
2205.15553,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.15553
2202.00011,done,tex,/home/hex/tayf/research/papers/tmp/src/2202.00011
2201.08093,done,tex,/home/hex/tayf/research/papers/tmp/src/2201.08093
2206.04318,done,tex,/home/hex/tayf/research/papers/tmp/src/2206.04318
2206.01724,done,tex,/home/hex/tayf/research/papers/tmp/src/2206.01724
2205.15595,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.15595
2205.13129,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.13129
2204.02569,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.02569
2205.15723,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.15723
2204.13696,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.13696
2203.16626,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.16626
2206.09796,done,tex,/home/hex/tayf/research/papers/tmp/src/2206.09796
2206.11920,done,tex,/home/hex/tayf/research/papers/tmp/src/2206.11920
2203.08133,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.08133
2205.14328,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.14328
2203.08964,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.08964
2205.09343,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.09343
2205.15768,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.15768
2204.10850,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.10850
2206.11952,done,tex,/home/hex/tayf/research/papers/tmp/src/2206.11952
2203.10194,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.10194
2206.06481,done,tex,/home/hex/tayf/research/papers/tmp/src/2206.06481
2206.15109,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2206.15109.txt
2206.13996,done,tex,/home/hex/tayf/research/papers/tmp/src/2206.13996
2206.12762,done,tex,/home/hex/tayf/research/papers/tmp/src/2206.12762
2206.05426,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2206.05426.txt
2204.01943,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.01943
2206.07698,done,tex,/home/hex/tayf/research/papers/tmp/src/2206.07698
2207.02031,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.02031
2207.06168,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.06168
2207.01164,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.01164
2207.06673,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2207.06673.txt
2207.09193,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.09193
2207.02621,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.02621
2207.09735,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.09735
2207.10368,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.10368
2207.05053,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.05053
2203.16681,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.16681
2206.05375,done,tex,/home/hex/tayf/research/papers/tmp/src/2206.05375
2205.06934,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.06934
2207.11406,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.11406
2207.10662,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.10662
2207.02363,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.02363
2207.10312,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.10312
2205.07058,done,tex,/home/hex/tayf/research/papers/tmp/src/2205.07058
2207.00993,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.00993
2204.05735,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.05735
2201.08763,done,tex,/home/hex/tayf/research/papers/tmp/src/2201.08763
2207.09835,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.09835
2208.00561,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.00561
2208.00571,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.00571
2203.04358,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.04358
2204.02825,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.02825
2207.11757,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.11757
2208.04717,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.04717
2208.08728,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.08728
2204.00928,done,tex,/home/hex/tayf/research/papers/tmp/src/2204.00928
2208.09823,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.09823
2208.11251,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.11251
2201.08845,done,tex,/home/hex/tayf/research/papers/tmp/src/2201.08845
2207.14741,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.14741
2208.14851,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.14851
2208.06804,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.06804
2208.10781,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.10781
2208.05963,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.05963
2203.11832,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.11832
2209.03910,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.03910
2208.10922,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.10922
2209.03726,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.03726
2209.01320,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.01320
2203.08765,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.08765
2203.16875,done,tex,/home/hex/tayf/research/papers/tmp/src/2203.16875
2202.02489,done,tex,/home/hex/tayf/research/papers/tmp/src/2202.02489
2208.10211,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.10211
2202.07824,done,tex,/home/hex/tayf/research/papers/tmp/src/2202.07824
2209.08956,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.08956
2209.08546,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.08546
2207.11770,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.11770
2209.13906,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.13906
2209.05761,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.05761
2209.14426,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.14426
2206.11896,done,tex,/home/hex/tayf/research/papers/tmp/src/2206.11896
2208.00164,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.00164
2209.15557,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.15557
2208.04611,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.04611
2201.07927,done,tex,/home/hex/tayf/research/papers/tmp/src/2201.07927
2209.15455,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.15455
2209.11299,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.11299
2202.11891,done,tex,/home/hex/tayf/research/papers/tmp/src/2202.11891
2209.07366,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.07366
2209.15475,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.15475
2209.14819,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.14819
2210.01651,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.01651
2209.00065,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.00065
2209.15637,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.15637
2210.04158,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.04158
2210.04218,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.04218
2210.04671,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.04671
2210.04574,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.04574
2209.09209,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.09209
2201.01683,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2201.01683.txt
2210.01868,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.01868
2210.00183,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.00183
2209.03694,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.03694
2210.04214,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.04214
2201.08158,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2201.08158.txt
2210.04932,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.04932
2209.04061,done,tex,/home/hex/tayf/research/papers/tmp/src/2209.04061
2210.06961,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.06961
2210.01264,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.01264
2204.07243,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2204.07243.txt
2210.04868,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.04868
2203.03664,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2203.03664.txt
2210.11545,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2210.11545.txt
2203.15798,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2203.15798.txt
2208.00949,done,tex,/home/hex/tayf/research/papers/tmp/src/2208.00949
2210.10036,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.10036
2210.07181,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.07181
2210.01588,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.01588
2210.12003,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.12003
2201.02533,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2201.02533.txt
2210.08535,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.08535
2211.02386,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.02386
2210.11170,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.11170
2211.03889,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.03889
2210.05665,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.05665
2204.10993,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2204.10993.txt
2211.02784,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.02784
2211.11505,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.11505
2210.08936,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.08936
2210.00379,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.00379
2205.05869,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2205.05869.txt
2210.05135,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.05135
2211.12145,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.12145
2205.14330,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2205.14330.txt
2211.11082,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.11082
2203.12976,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2203.12976.txt
2204.03245,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2204.03245.txt
2211.05636,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.05636
2211.12853,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.12853
2203.04463,error,,
2211.13206,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.13206
2211.13357,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.13357
2211.13494,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.13494
2210.15972,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.15972
2210.16107,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.16107
2211.12254,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.12254
2207.14096,done,tex,/home/hex/tayf/research/papers/tmp/src/2207.14096
2211.15601,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.15601
2211.16211,error,,
2211.14799,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.14799
2211.16342,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.16342
2203.14698,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2203.14698.txt
2211.12436,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.12436
2211.16988,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.16988
2211.14589,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.14589
2212.02280,done,tex,/home/hex/tayf/research/papers/tmp/src/2212.02280
2211.16630,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.16630
2203.16202,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2203.16202.txt
2211.12046,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.12046
2201.02610,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2201.02610.txt
2203.04130,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2203.04130.txt
2210.14295,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.14295
2201.12204,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2201.12204.txt
2212.06506,error,,
2212.04247,done,tex,/home/hex/tayf/research/papers/tmp/src/2212.04247
2211.11215,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.11215
2210.06742,done,tex,/home/hex/tayf/research/papers/tmp/src/2210.06742
2207.04465,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2207.04465.txt
2206.08355,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2206.08355.txt
2212.07039,done,tex,/home/hex/tayf/research/papers/tmp/src/2212.07039
2211.11734,done,tex,/home/hex/tayf/research/papers/tmp/src/2211.11734
2212.02375,done,tex,/home/hex/tayf/research/papers/tmp/src/2212.02375
2212.08216,done,tex,/home/hex/tayf/research/papers/tmp/src/2212.08216
2212.07648,done,tex,/home/hex/tayf/research/papers/tmp/src/2212.07648
2207.07621,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2207.07621.txt
2209.13801,done,pdf,/home/hex/tayf/research/papers/tmp/txt/2209.13801.txt
